id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
9671.0,en,Crocodile Dundee,21.866,1986-09-26,6.4,1388.0,"['Adventure', 'Comedy']","When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",328203506.0,97.0,There's a little of him in all of us.
787723.0,en,13 Minutes,26.764,2021-10-29,6.1,10.0,"['Drama', 'Thriller']","As a new day begins in the small American town of Minninnewah, the residents start their day as ordinary as the next. Mother Nature, however, has other plans for them. Inhabitants have just 13 minutes to seek shelter before the largest tornado on record ravages the town, leaving them struggling to protect their loved ones and fighting for their lives. Left to deal with the aftermath, four families must overcome their differences and find strength in each other in order to survive.",0.0,109.0,Every second counts.
213681.0,en,Masterminds,21.059,2016-09-29,5.7,1439.0,"['Action', 'Comedy', 'Crime']",A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.,29200000.0,94.0,What Would You Do With $17 Million?
2907.0,en,The Addams Family,56.89,1991-11-22,7.0,3408.0,"['Family', 'Comedy', 'Fantasy', 'Horror']","When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",191502426.0,102.0,Weird Is Relative
168259.0,en,Furious 7,93.407,2015-04-01,7.3,8750.0,"['Action', 'Thriller', 'Crime', 'Adventure']",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,1515047671.0,137.0,Vengeance Hits Home
734265.0,en,Love Hard,279.451,2021-11-05,6.6,170.0,"['Comedy', 'Romance']","An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she’s been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",0.0,105.0,A romantic comedy about the lies we tell for love.
1688.0,en,Conquest of the Planet of the Apes,14.776,1972-06-29,6.2,615.0,"['Action', 'Science Fiction']","In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",9700000.0,88.0,All new! The revolt of the apes. The most awesome spectacle in the annals of science fiction!
523139.0,en,In the Tall Grass,18.592,2019-09-20,5.5,1577.0,"['Horror', 'Drama', 'Thriller']","After hearing a child screaming for help from the green depths of a vast field of tall grass, Becky, a pregnant woman, and Cal, her brother, park their car near a mysterious abandoned church and recklessly enter the field, discovering that they are not alone and because of some reason they are unable of escaping a completely inextricable vegetable labyrinth.",0.0,102.0,Some places have a mind of their own.
41180.0,en,The Client List,8.966,2010-07-19,5.6,133.0,['Drama'],"After she and her husband lose their jobs, a former Texas homecoming queen inadvertently finds herself in the middle of a prostitution ring after she unknowingly accepts a position at a massage parlor.",0.0,88.0,A mother will do anything for her family.
9473.0,en,"South Park: Bigger, Longer & Uncut",18.565,1999-06-30,7.2,2017.0,"['Animation', 'Comedy']","When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",83137603.0,81.0,UH-OH.
11908.0,en,Hatchet,10.572,2006-04-27,5.9,453.0,"['Comedy', 'Horror']","When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",208550.0,83.0,Stay out of the swamp.
529982.0,en,Asher,8.659,2018-12-07,5.8,104.0,"['Thriller', 'Action', 'Drama']","Asher is a former Mossad agent turned gun for hire, living an austere life in an ever-changing Brooklyn. Approaching the end of his career, he breaks the oath he took as a young man when he meets Sophie on a hit gone wrong. In order to have love in his life before it's too late, he must kill the man he was, for a chance at becoming the man he wants to be.",0.0,117.0,Some Things Get Better With Age
188222.0,en,Entourage,21.979,2015-06-03,6.2,813.0,['Comedy'],"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",49263404.0,104.0,Dream Large. Live Larger.
329833.0,en,Zoolander 2,18.861,2016-02-06,4.8,1784.0,['Comedy'],Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,55969000.0,100.0,Long time no Z
356486.0,en,Lumberjack Man,16.275,2015-10-16,4.9,74.0,"['Horror', 'Comedy']","As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",0.0,105.0,Welcome to Summer Camp.
156022.0,en,The Equalizer,75.165,2014-09-24,7.2,6874.0,"['Thriller', 'Action', 'Crime']","McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",192330738.0,132.0,What do you see when you look at me?
9334.0,en,The Scorpion King,28.997,2002-04-18,5.5,2437.0,"['Action', 'Adventure', 'Fantasy']","In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",165333180.0,92.0,Warrior. Legend. King.
77866.0,en,Contraband,51.727,2012-01-12,6.3,1647.0,"['Thriller', 'Action', 'Drama', 'Crime']","When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",96262212.0,109.0,What would you hide to protect your family?
520172.0,en,Happiest Season,20.787,2020-11-26,7.5,666.0,"['Romance', 'Comedy']",A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,1401954.0,102.0,"This holiday, everyone's secrets are coming out."
52067.0,en,Cedar Rapids,8.293,2011-02-11,6.0,315.0,['Comedy'],A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,6861102.0,87.0,Today is the first day... of the rest of his weekend.
188161.0,en,A Million Ways to Die in the West,30.166,2014-05-22,6.0,3268.0,"['Comedy', 'Western']","As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",86410000.0,116.0,Bring protection.
254473.0,en,Brick Mansions,39.093,2014-04-22,5.9,1243.0,"['Action', 'Crime', 'Drama']","In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",68896829.0,90.0,Undercover and never Outgunned
874152.0,en,Christmas in My Heart,7.739,2021-10-23,5.3,3.0,"['TV Movie', 'Drama', 'Romance']","With Christmas fast approaching, concert violinist Beth returns to her hometown after the recent death of her mother, the elementary school’s beloved music department head.",0.0,84.0,Love is life set to music.
521029.0,en,Annabelle Comes Home,81.547,2019-06-26,6.4,2537.0,"['Horror', 'Thriller', 'Mystery']","Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",231252591.0,106.0,Possess them all
607259.0,en,Fatherhood,140.428,2021-06-18,7.7,859.0,"['Drama', 'Family', 'Comedy']","A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",0.0,109.0,"In it, together."
500634.0,en,6 Balloons,10.451,2018-03-12,6.1,205.0,['Drama'],"Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two-year-old daughter in tow.",0.0,75.0,Let go with love.
1164.0,en,Babel,26.381,2006-09-08,7.2,2866.0,['Drama'],"In Babel, a tragic incident involving an American couple in Morocco sparks a chain of events for four families in different countries throughout the world. In the struggle to overcome isolation, fear, and displacement, each character discovers that it is family that ultimately provides solace. In the remote sands of the Moroccan desert, a rifle shot rings out  detonating a chain of events that will link an American tourist couples frantic struggle to survive, two Moroccan boys involved in an accidental crime, a nanny illegally crossing into Mexico with two American children and a Japanese teen rebel whose father is sought by the police in Tokyo. Separated by clashing cultures and sprawling distances, each of these four disparate groups of people are nevertheless hurtling towards a shared destiny of isolation and grief.",135330182.0,143.0,If You Want to be Understood...Listen
13515.0,en,Mirrors,27.67,2008-08-15,6.2,1378.0,"['Horror', 'Mystery', 'Thriller', 'Drama']",An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,72436439.0,111.0,There is evil...On the other side.
6977.0,en,No Country for Old Men,30.084,2007-11-08,7.9,9110.0,"['Crime', 'Drama', 'Thriller']","Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",171627166.0,122.0,There are no clean getaways.
18937.0,en,Quest for Camelot,28.999,1998-05-15,6.9,634.0,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']","During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",38172500.0,86.0,An evil knight gives nobility a bad name.
261392.0,en,American Ultra,26.629,2015-08-19,6.1,2315.0,"['Comedy', 'Action']","Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",27139524.0,96.0,Everyone's getting smoked.
252680.0,en,Moms' Night Out,20.366,2014-03-25,5.6,244.0,['Comedy'],"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",10429707.0,98.0,What could go wrong?
45662.0,en,Space Chimps 2: Zartog Strikes Back,10.26,2010-05-26,4.7,75.0,"['Animation', 'Family']","Comet longs to be taken seriously as a full-fledged space chimp. He journeys to the fantastical Planet Malgor and bonds with the adorable alien Kilowatt, living out his ultimate fantasy. However, it's time for Comet to prove himself when the feared alien ruler Zartog takes over Mission Control! Comet must show he has the right stuff, and join fellow chimps Ham, Luna and Titan, to save the day.",0.0,76.0,Get ready to blast off on a new adventure.
10009.0,en,Brother Bear,71.226,2003-10-23,7.2,4295.0,"['Adventure', 'Animation', 'Family']","When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",250397798.0,85.0,Nature Calls
791568.0,en,Settlers,14.708,2021-07-23,5.1,32.0,"['Science Fiction', 'Thriller']","Remmy and her parents, refugees from Earth, have found peace on the Martian outskirts until strangers appear in the hills beyond their farm. Told as a triptych, the film follows Remmy as she struggles to survive in an uneasy landscape.",0.0,104.0,How far would you go to build a new life?
257475.0,ja,たまこラブストーリー,32.762,2014-04-26,6.9,94.0,"['Romance', 'Animation', 'Comedy']","Devoted to her family’s rice-cake–making business and the high school baton club, Tamako is a little slow when it comes to love. She’s oblivious to her childhood friend Mochizo’s affections, even though all their friends know. With graduation closing in and Mochizo leaving for Tokyo, will Tamako realise her feelings and tell him in time?",0.0,83.0,"The end of school, the beginning of love…"
431259.0,en,Escape Room,25.364,2017-08-31,5.0,136.0,"['Horror', 'Thriller', 'Fantasy']",Four friends who partake in a popular Los Angeles escape room find themselves stuck with a demonically possessed killer. They have less than an hour to solve the puzzles needed to escape the room alive.,0.0,90.0,Let the game begin...
8291.0,en,Poetic Justice,10.789,1993-07-23,6.8,160.0,"['Romance', 'Drama']","In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",27515786.0,109.0,A Street Romance.
454650.0,en,Beast of Burden,12.492,2018-02-23,4.2,79.0,"['Action', 'Crime', 'Drama', 'Thriller']","Sean Haggerty only has an hour to deliver his illegal cargo. An hour to reassure a drug cartel, a hitman, and the DEA that nothing is wrong. An hour to make sure his wife survives. And he must do it all from the cockpit of his Cessna.",0.0,90.0,Lines are meant to be crossed.
439079.0,en,The Nun,96.872,2018-09-05,5.8,4901.0,"['Horror', 'Mystery', 'Thriller']","When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",365550119.0,96.0,Pray For Forgiveness
657.0,en,From Russia with Love,30.06,1963-10-10,7.1,2112.0,"['Action', 'Thriller', 'Adventure']","Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy.",78898765.0,115.0,The world's masters of murder pull out all the stops to destroy Agent 007!
716703.0,en,What Lies Below,29.929,2020-12-17,5.2,93.0,"['Horror', 'Mystery', 'Thriller', 'Science Fiction']","Liberty, a socially awkward 16-year-old, returns from two months at camp to a blindsided introduction of her mother’s fiancé, John Smith, whose charm, intelligence, and beauty paint the picture of a man too perfect to be human.",0.0,87.0,Fear comes to the surface.
297762.0,en,Wonder Woman,69.344,2017-05-30,7.3,17040.0,"['Action', 'Adventure', 'Fantasy']",An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,821847012.0,141.0,Power. Grace. Wisdom. Wonder.
16672.0,ja,砂の女,10.83,1964-02-15,8.3,257.0,"['Drama', 'Thriller']",An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,0.0,147.0,Haunting. Erotic. Unforgettable.
4961.0,en,Mimic,16.546,1997-08-22,6.0,737.0,"['Fantasy', 'Horror', 'Thriller', 'Science Fiction']","A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.",25480490.0,105.0,"For thousands of years, man has been evolution's greatest creation... until now."
516632.0,en,The Empty Man,33.251,2020-10-22,6.2,317.0,"['Horror', 'Mystery', 'Thriller']","Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",4176641.0,137.0,The first night you hear him. The second night you see him. The third night he finds you.
101267.0,en,Katy Perry: Part of Me,12.905,2012-06-28,7.1,233.0,"['Documentary', 'Music']","Giving fans unprecedented access to the real life of the music sensation, Katy Perry: Part of Me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. Featuring rare behind-the-scenes interviews, personal moments between Katy and her friends, and all-access footage of rehearsals, choreography, Katy’s signature style and more, Katy Perry: Part of Me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything.",32726956.0,93.0,Be yourself and you can be anything
841.0,en,Dune,87.574,1984-12-14,6.3,1964.0,"['Action', 'Science Fiction', 'Adventure']","In the year 10,191, the world is at war for control of the desert planet Arrakis—the only place where the space-travel substance Melange 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters.",30925690.0,137.0,"A world beyond your experience, beyond your imagination."
11857.0,en,Orange County,9.961,2002-01-10,6.1,333.0,"['Comedy', 'Drama']","Shaun Brumder is a local surfer kid from Orange County who dreams of going to Stanford to become a writer and to get away from his dysfunctional family household. Except Shaun runs into one complication after another, starting when his application is rejected after his dim-witted guidance counselor sends in the wrong form.",0.0,82.0,It's not just a place. It's a state of mind.
38142.0,ja,秒速5センチメートル,34.901,2007-03-03,7.3,1394.0,"['Animation', 'Drama', 'Romance']","Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",0.0,63.0,At what speed must I live to see you again?
10948.0,en,The Fox and the Hound,52.866,1981-07-10,7.1,2546.0,"['Adventure', 'Animation', 'Drama', 'Family']","When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",29800000.0,82.0,A story of two friends who didn't know they were supposed to be enemies.
294652.0,en,Son of a Gun,21.132,2014-10-16,6.4,611.0,"['Action', 'Crime', 'Drama', 'Thriller']","Locked up for a minor crime, 19 year old JR quickly learns the harsh realities of prison life. Protection, if you can get it, is paramount. JR soon finds himself under the watchful eye of Australia's most notorious criminal, Brendan Lynch, but protection comes at a price.",0.0,108.0,Everyone gets what they deserve
9312.0,en,Mortal Kombat,25.739,1995-08-18,5.8,1653.0,"['Action', 'Fantasy']","For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",122195920.0,101.0,Nothing In This World Has Prepared You For This.
2110.0,fr,WASABI,13.193,2001-10-31,6.6,936.0,"['Drama', 'Action', 'Comedy']","Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",0.0,94.0,For those who take their action raw.
11092.0,en,Presumed Innocent,28.441,1990-07-26,6.8,471.0,"['Thriller', 'Crime', 'Mystery']","Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",221303188.0,127.0,Some people would kill for love
354912.0,en,Coco,573.567,2017-10-27,8.2,14756.0,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",800526015.0,105.0,The celebration of a lifetime
810413.0,en,The War Below,9.581,2021-09-10,6.9,4.0,"['War', 'Drama', 'History']","During World War I, a group of British miners are recruited to tunnel underneath no man's land and set bombs from below the German front in hopes of breaking the deadly stalemate of the Battle of Messines.",0.0,97.0,Hope runs deep.
259018.0,en,Behaving Badly,14.147,2014-04-14,5.3,480.0,['Comedy'],"Teenager Rick Stevens is willing to do whatever it takes to win the heart of Nina Pennington. He'll have to deal with his best friend's horny mom, a drug abusing boss and even the mob if he ever hopes to land the girl of his dreams. Love is never easy!",422697.0,92.0,"One good girl, several very bad choices"
421792.0,en,Down a Dark Hall,18.011,2018-08-01,5.5,537.0,"['Thriller', 'Drama', 'Fantasy', 'Horror']","Kit, a troubled girl, is sent to the exclusive Blackwood boarding school, where she discovers that only four other female students have been admitted to learn the four pillars of knowledge under the ominous wing of the mysterious headmistress Madame Duret.",0.0,96.0,Welcome to Blackwood. Where lost girls find their way.
10048.0,en,Stealth,13.312,2005-07-27,5.3,741.0,"['Science Fiction', 'Action', 'War']","Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",76932943.0,121.0,Fear The Sky
8488.0,en,Hitch,27.374,2005-02-11,6.5,4621.0,"['Comedy', 'Drama', 'Romance']","Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",368100420.0,118.0,The cure for the common man.
923.0,en,Dawn of the Dead,20.727,1978-09-02,7.5,1500.0,['Horror'],"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",55000000.0,127.0,"When there’s no more room in hell, the dead will walk the earth."
24100.0,en,The Little Vampire,23.41,2000-10-27,6.8,312.0,"['Family', 'Adventure', 'Comedy', 'Fantasy']","Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",27965865.0,95.0,"They're not just best friends, they're blood brothers."
856421.0,en,Outlier,10.427,2021-11-02,6.0,3.0,"['Horror', 'Thriller', 'Science Fiction', 'Drama']","After a public scene was caused by her abusive boyfriend, James, Olivia Davis flees the relationship with the help of a kind stranger, Thomas. Fearing for her safety from James, Olivia stays with Thomas for a while. Meanwhile, Thomas is working on a mystery project that Olivia only gets glimpses of. Not trusting herself and being eaten up by past trauma, she decides it's time to leave. Fearing for her safety out there on her own, Thomas is forced to confront and take action to keep Olivia safe. She is now forced to take action, find out what is going on, and escape her trauma.",0.0,81.0,Deviate from the plan.
49849.0,en,Cowboys & Aliens,71.58,2011-07-29,5.5,4124.0,"['Action', 'Science Fiction', 'Thriller', 'Western']","A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",174822325.0,119.0,First Contact. Last Stand.
215830.0,en,Open Grave,8.184,2013-08-13,6.0,551.0,"['Horror', 'Thriller', 'Mystery']","A man awakes-- without memory -- in a pit full of bodies and must figure out if the people who rescued him are the killers, or if he is the murderer.",0.0,102.0,"The moment you wake up, the nightmare begins."
15255.0,en,Undisputed II: Last Man Standing,52.17,2006-04-11,7.2,531.0,"['Action', 'Crime', 'Thriller']","Sequel to the 2002 film. This time, Heavyweight Champ George ""Iceman"" Chambers (White) is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka (Adkins) in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",0.0,93.0,Wrongfully Accused. Unjustly Imprisoned. Now He's Fighting Back.
328111.0,en,The Secret Life of Pets,22.223,2016-06-18,6.2,6931.0,"['Adventure', 'Comedy', 'Animation', 'Family']","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",875457937.0,87.0,Think this is what they do all day?
300665.0,en,Leatherface,32.168,2017-09-14,5.5,913.0,"['Horror', 'Thriller', 'Mystery']","A young nurse is kidnapped by a group of violent teens who escape from a mental hospital and take her on the road trip from hell. Pursued by an equally deranged lawman out for revenge, one of the teens is destined for tragedy and horrors that will destroy his mind, moulding him into a monster named Leatherface.",0.0,88.0,The origin story of The Texas Chain Saw Massacre
420426.0,ja,Bleach,22.427,2018-07-20,6.6,423.0,"['Action', 'Fantasy', 'Adventure']","High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death.",4001919.0,108.0,The Soul Reaper Agent Arc
227348.0,en,Paranormal Activity: The Marked Ones,45.811,2014-01-01,5.4,1112.0,"['Horror', 'Thriller']","Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",86362372.0,84.0,Once Marked It Is Already Too Late
451925.0,en,Time Freak,15.843,2018-11-09,6.6,337.0,"['Science Fiction', 'Comedy', 'Romance']","Stillman, a heartbroken physics student, builds a time machine when his girlfriend breaks up with him. Going back in time, he attempts to save their relationship by fixing every mistake he made—while dragging his best friend along in the process.",0.0,104.0,"If at first you don't succeed, build a time machine."
807.0,en,Se7en,39.431,1995-09-22,8.3,16007.0,"['Crime', 'Mystery', 'Thriller']","Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",327311859.0,127.0,Seven deadly sins. Seven ways to die.
20223.0,es,Niñas Mal,10.299,2007-03-09,6.7,91.0,['Comedy'],A rebellious teen butts heads with the teachers at an all-girl charm school in Mexico City.,0.0,100.0,Good girls go to heaven. Bad girls go wherever they want.
43947.0,en,I Spit on Your Grave,47.264,2010-06-17,6.5,1643.0,"['Thriller', 'Crime', 'Horror']","Jennifer is a writer working on a new novel and, needing to get out of the city to finish it, hires a riverside apartment in upstate New York to finish her book—attracting the attention of a number of rowdy male locals.",572809.0,108.0,It's date night.
261103.0,en,Maya the Bee Movie,19.552,2014-09-11,6.2,131.0,"['Family', 'Animation']","Freshly hatched bee Maya is a little whirlwind and won't follow the rules of the hive. One of these rules is not to trust the hornets that live beyond the meadow. When the Royal Jelly is stolen, the hornets are suspected and Maya is thought to be their accomplice. No one believes that she is the innocent victim and no one will stand by her except for her good-natured and best friend Willy. After a long and eventful journey to the hornets hive Maya and Willy soon discover the true culprit and the two friends finally bond with the other residents of the opulent meadow.",0.0,79.0,Friendship is thicker than honey
3537.0,en,Fame,7.651,1980-05-16,6.5,320.0,"['Drama', 'Music']",A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,42000000.0,134.0,"If they've really got what it takes, it's going to take everything they've got."
20544.0,en,Something the Lord Made,20.94,2004-05-30,7.7,144.0,"['TV Movie', 'Drama']",A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,0.0,110.0,A breakthrough that changed the face of medicine. A unique partnership that broke the rules.
12227.0,en,White Fang,11.892,1991-01-18,6.7,461.0,"['Action', 'Adventure', 'Drama', 'Family']",Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,34793160.0,107.0,"Where civilization ends, their journey begins."
9320.0,en,The Avengers,20.184,1998-08-13,4.4,518.0,"['Thriller', 'Science Fiction']","British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",48585416.0,89.0,Saving the World in Style.
